UnitCode	Description	ZipCode	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
8038	HPV HIGH RISK WITH GENOTYPE, TP	77098	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77099	88	88	130	75	70	95	106	108	43	55	41	14
8038	HPV HIGH RISK WITH GENOTYPE, TP	77204	34	57	48	36	41	33	28	38	43	34	28	24
8038	HPV HIGH RISK WITH GENOTYPE, TP	77301	1	2	2	4	3	3	2	1	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77304	2	5	3	1	0	0	0	2	0	4	4	5
8038	HPV HIGH RISK WITH GENOTYPE, TP	77338	0	0	0	0	0	1	0	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77339	0	1	0	0	0	5	6	2	1	5	1	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	77340	15	28	35	16	24	16	14	24	23	24	18	28
8038	HPV HIGH RISK WITH GENOTYPE, TP	77345	0	0	0	0	0	1	1	0	1	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77351	3	2	1	3	1	1	1	2	0	2	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77355	0	0	1	0	0	0	1	1	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77356	0	0	0	1	0	0	0	1	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77365	0	0	0	0	0	1	0	0	0	0	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	77380	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77384	40	24	43	47	38	28	33	54	36	35	48	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	77386	1	0	1	0	1	1	0	0	0	2	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77401	2	1	1	2	0	1	0	1	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77414	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77423	18	18	16	14	19	14	18	15	23	37	31	7
8038	HPV HIGH RISK WITH GENOTYPE, TP	77434	1	2	2	1	2	9	5	4	2	1	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77435	0	1	0	0	1	0	1	1	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77437	17	13	14	14	16	33	20	15	11	13	15	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	77449	0	2	2	1	0	1	0	1	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77459	30	34	14	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77465	0	1	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77469	192	217	254	198	217	225	250	230	223	264	280	230
8038	HPV HIGH RISK WITH GENOTYPE, TP	77471	0	0	0	0	0	0	0	1	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77478	0	2	4	3	14	4	2	2	2	5	8	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	77479	35	53	53	37	36	33	40	52	33	68	50	41
8038	HPV HIGH RISK WITH GENOTYPE, TP	77486	0	0	2	0	0	2	0	1	2	0	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77489	18	19	30	24	25	18	31	26	31	24	30	19
8038	HPV HIGH RISK WITH GENOTYPE, TP	77493	0	0	0	1	1	0	0	0	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77502	1	0	0	0	0	0	0	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77504	0	6	12	4	2	3	3	1	3	3	4	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	77511	59	80	63	47	53	50	32	54	41	52	41	61
8038	HPV HIGH RISK WITH GENOTYPE, TP	77515	2	6	4	6	4	2	2	3	3	5	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77521	3	5	4	4	4	1	0	3	0	3	2	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	77535	0	0	0	0	0	3	5	6	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77541	29	21	20	21	22	18	16	7	9	18	20	15
8038	HPV HIGH RISK WITH GENOTYPE, TP	77546	0	0	0	0	0	0	0	0	0	0	2	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	77550	1	2	1	1	0	0	1	1	3	3	0	5
8038	HPV HIGH RISK WITH GENOTYPE, TP	77584	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77598	46	29	54	28	17	13	19	31	12	10	14	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	77619	0	0	1	0	0	1	0	0	5	5	3	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77642	0	0	0	0	0	0	0	0	0	2	3	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77701	14	17	26	16	22	18	10	26	13	10	8	11
8038	HPV HIGH RISK WITH GENOTYPE, TP	77702	0	0	4	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77706	1	0	0	1	0	1	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77802	29	47	43	61	50	65	45	66	54	59	63	42
8038	HPV HIGH RISK WITH GENOTYPE, TP	77807	0	0	0	0	0	0	0	0	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77833	14	20	29	17	16	15	7	21	17	13	9	18
8038	HPV HIGH RISK WITH GENOTYPE, TP	77840	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77845	38	49	43	38	52	46	44	55	48	61	60	53
8038	HPV HIGH RISK WITH GENOTYPE, TP	77862	1	3	8	6	6	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77864	0	0	0	0	0	0	0	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	77868	0	0	0	0	0	0	0	0	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77901	26	22	26	19	22	19	24	22	10	25	25	18
8038	HPV HIGH RISK WITH GENOTYPE, TP	77904	564	582	662	547	645	708	591	588	627	758	626	580
8038	HPV HIGH RISK WITH GENOTYPE, TP	77954	4	1	11	4	6	6	14	13	14	7	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	77957	3	4	6	6	7	6	4	7	3	8	5	10
8038	HPV HIGH RISK WITH GENOTYPE, TP	77964	0	3	4	3	7	6	4	6	4	9	6	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	77979	2	3	3	4	4	5	16	19	10	9	14	17
8038	HPV HIGH RISK WITH GENOTYPE, TP	77984	0	1	0	1	1	3	1	2	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	77995	7	4	7	6	6	4	5	3	5	2	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78006	25	27	29	15	15	8	4	6	1	6	3	9
8038	HPV HIGH RISK WITH GENOTYPE, TP	78009	5	12	8	10	5	16	5	16	20	24	2	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78023	0	0	1	2	1	2	0	0	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78028	0	0	0	1	0	2	1	2	2	5	6	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	78041	0	0	0	0	0	0	0	0	0	0	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78043	0	0	0	0	0	0	0	0	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78061	0	0	1	0	1	0	0	0	2	1	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78102	2	0	0	0	0	0	0	4	4	9	4	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78119	2	1	1	2	2	1	1	7	3	3	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78130	229	222	156	17	18	16	18	13	16	17	17	10
8038	HPV HIGH RISK WITH GENOTYPE, TP	78155	1	1	2	4	11	6	6	11	14	13	6	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	78164	1	2	2	0	2	0	2	1	0	2	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78201	1	0	1	2	1	0	0	3	1	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78205	27	22	22	27	28	17	19	30	21	19	16	16
8038	HPV HIGH RISK WITH GENOTYPE, TP	78207	0	0	0	0	0	0	0	1	0	2	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78209	2	0	0	0	2	0	1	0	0	1	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78212	0	1	1	1	2	0	0	0	2	1	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78213	6	2	6	6	6	4	2	3	5	4	5	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78214	3	1	5	1	0	3	2	3	2	4	3	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78215	63	39	36	17	2	0	4	4	1	1	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78216	0	0	0	0	1	1	0	2	2	2	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78221	3	2	0	0	0	2	3	5	2	4	4	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78224	16	12	27	16	12	17	22	17	17	21	8	18
8038	HPV HIGH RISK WITH GENOTYPE, TP	78225	11	14	13	14	10	15	17	30	23	17	25	23
8038	HPV HIGH RISK WITH GENOTYPE, TP	78229	352	382	452	427	338	440	381	376	376	361	300	295
8038	HPV HIGH RISK WITH GENOTYPE, TP	78231	0	4	2	2	1	3	3	3	1	2	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78233	0	1	6	15	14	0	2	1	0	1	1	65
8038	HPV HIGH RISK WITH GENOTYPE, TP	78238	3	2	0	0	1	0	0	0	0	1	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78240	5	7	8	5	3	5	2	8	7	9	5	7
8038	HPV HIGH RISK WITH GENOTYPE, TP	78248	0	2	0	1	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78249	1	0	1	0	2	1	3	8	5	4	1	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78250	3	3	2	4	1	6	2	4	3	3	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78251	16	2	7	14	13	13	15	17	8	12	14	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	78254	2	3	12	3	5	5	8	9	6	11	1	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	78258	20	20	28	17	23	27	30	23	25	32	35	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	78259	0	0	0	0	0	0	0	1	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78260	0	0	0	1	0	0	0	0	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78332	3	1	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78336	0	1	0	1	0	1	1	1	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78355	0	0	0	0	1	0	1	1	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78374	0	3	2	5	4	5	7	1	1	4	2	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78377	2	2	3	0	2	4	1	0	0	2	1	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78382	0	2	3	0	0	0	6	4	2	2	3	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	78410	0	0	0	1	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78411	0	0	0	0	0	1	0	15	3	4	5	12
8038	HPV HIGH RISK WITH GENOTYPE, TP	78412	0	1	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78413	140	153	142	146	151	176	172	167	124	152	133	143
8038	HPV HIGH RISK WITH GENOTYPE, TP	78414	114	108	176	106	152	147	150	231	191	238	170	167
8038	HPV HIGH RISK WITH GENOTYPE, TP	78418	0	0	1	1	2	2	1	2	1	3	5	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78501	0	3	5	3	0	1	5	5	2	4	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78503	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78504	62	36	57	57	60	71	49	56	46	61	65	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	78516	0	0	0	0	0	0	0	0	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78520	1	1	0	0	0	1	0	0	2	0	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78521	1	1	0	0	1	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78526	10	13	11	3	5	8	10	3	4	6	9	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	78537	0	0	0	0	0	0	0	0	0	0	4	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78539	149	128	138	61	6	8	5	7	1	3	7	11
8038	HPV HIGH RISK WITH GENOTYPE, TP	78550	8	5	11	5	6	7	4	4	4	4	4	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78559	0	0	0	0	1	5	3	4	5	8	2	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78566	0	0	0	0	1	1	0	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78570	0	0	1	0	3	1	1	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78572	0	2	0	0	0	1	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78573	1	1	5	0	6	1	2	0	2	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78574	0	0	0	0	0	0	0	1	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78580	1	0	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78583	4	2	1	1	1	3	4	3	1	2	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78586	0	0	0	0	0	0	0	1	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78596	21	16	25	17	25	26	28	25	17	17	26	10
8038	HPV HIGH RISK WITH GENOTYPE, TP	78602	22	34	27	22	27	17	28	30	11	25	26	27
8038	HPV HIGH RISK WITH GENOTYPE, TP	78606	0	0	1	1	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78610	28	31	4	8	9	5	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78613	51	41	59	48	60	48	53	76	58	60	58	34
8038	HPV HIGH RISK WITH GENOTYPE, TP	78617	0	2	2	0	0	0	0	0	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78620	0	0	1	1	1	0	0	1	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78621	0	1	0	0	0	0	0	2	0	0	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78624	1	0	0	0	1	0	0	0	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78626	41	26	37	6	10	7	13	11	6	11	9	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	78628	1	0	0	0	0	1	1	2	2	0	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78633	0	0	1	0	1	1	1	0	1	1	0	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78634	0	1	2	0	2	4	0	0	1	1	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78640	26	15	13	15	20	24	21	22	24	16	9	17
8038	HPV HIGH RISK WITH GENOTYPE, TP	78641	3	2	6	0	0	2	1	0	1	2	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78644	9	5	10	9	8	10	4	9	9	15	4	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78653	1	6	4	5	4	6	3	3	0	5	4	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78660	5	2	6	3	3	8	7	9	4	6	9	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	78664	9	7	4	4	13	4	1	12	5	9	5	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	78665	31	46	34	35	4	6	9	2	1	4	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78666	43	44	38	50	44	51	45	47	37	47	30	27
8038	HPV HIGH RISK WITH GENOTYPE, TP	78676	0	0	1	0	0	0	0	1	0	0	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78681	336	286	370	299	332	274	291	338	242	193	164	117
8038	HPV HIGH RISK WITH GENOTYPE, TP	78701	34	29	29	65	30	27	19	15	22	19	16	18
8038	HPV HIGH RISK WITH GENOTYPE, TP	78702	0	1	0	1	0	0	1	0	0	0	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78703	0	0	1	0	0	2	0	0	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78704	41	59	79	51	53	52	42	44	34	44	30	27
8038	HPV HIGH RISK WITH GENOTYPE, TP	78705	536	593	645	476	616	539	529	613	543	596	589	613
8038	HPV HIGH RISK WITH GENOTYPE, TP	78713	31	35	27	27	34	15	13	13	25	36	29	23
8038	HPV HIGH RISK WITH GENOTYPE, TP	78722	1	0	1	0	1	0	2	3	1	2	1	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78723	16	12	21	23	9	16	14	6	2	0	0	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78726	1	3	2	2	4	5	3	6	3	1	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78728	21	18	23	14	20	18	31	37	21	13	22	16
8038	HPV HIGH RISK WITH GENOTYPE, TP	78730	4	0	2	1	0	0	0	1	1	0	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78731	44	45	44	31	26	32	32	36	29	29	32	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	78732	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78733	1	6	5	4	1	0	4	0	4	3	3	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78734	0	1	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78735	137	146	138	122	92	114	142	139	100	164	147	132
8038	HPV HIGH RISK WITH GENOTYPE, TP	78737	18	16	14	19	14	14	12	18	18	8	15	16
8038	HPV HIGH RISK WITH GENOTYPE, TP	78738	2	3	2	3	5	3	2	2	6	6	1	9
8038	HPV HIGH RISK WITH GENOTYPE, TP	78741	4	1	2	5	4	4	1	6	1	3	5	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78745	126	106	144	141	103	106	115	112	94	113	88	103
8038	HPV HIGH RISK WITH GENOTYPE, TP	78746	157	136	207	155	130	156	163	157	134	109	48	51
8038	HPV HIGH RISK WITH GENOTYPE, TP	78748	5	6	8	2	3	4	4	6	5	4	3	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78749	2	2	2	2	3	5	4	5	4	3	1	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78750	5	12	4	3	4	6	6	8	7	7	4	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	78751	42	57	56	33	24	29	42	55	48	81	37	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	78753	0	0	1	0	0	0	1	0	0	0	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78754	28	37	43	36	29	33	37	36	25	24	18	28
8038	HPV HIGH RISK WITH GENOTYPE, TP	78756	2	2	3	5	3	5	3	5	3	6	1	3
8038	HPV HIGH RISK WITH GENOTYPE, TP	78758	790	624	742	496	412	377	463	495	426	479	416	393
8038	HPV HIGH RISK WITH GENOTYPE, TP	78759	51	47	34	33	28	45	36	48	35	52	37	40
8038	HPV HIGH RISK WITH GENOTYPE, TP	78801	9	16	17	12	18	17	4	11	15	19	20	12
8038	HPV HIGH RISK WITH GENOTYPE, TP	78852	0	0	0	0	0	0	0	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78942	1	0	3	3	1	2	5	5	1	2	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	78945	1	0	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	78962	11	12	11	6	7	4	3	5	7	8	6	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	79015	0	0	0	0	1	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79041	4	7	8	6	7	3	3	6	5	6	7	6
8038	HPV HIGH RISK WITH GENOTYPE, TP	79072	14	6	6	5	4	1	8	6	0	2	2	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	79106	5	7	2	1	5	5	2	2	3	7	3	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	79235	0	0	1	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79410	7	3	11	11	5	8	7	14	13	8	8	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	79414	0	0	0	0	0	1	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79416	27	35	19	26	26	21	29	29	28	45	31	13
8038	HPV HIGH RISK WITH GENOTYPE, TP	79424	0	0	0	0	0	0	25	118	86	112	104	67
8038	HPV HIGH RISK WITH GENOTYPE, TP	79601	14	6	15	7	5	10	8	12	13	6	9	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	79602	0	0	0	0	0	0	0	0	0	2	2	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	79606	37	47	54	31	36	34	24	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79701	464	486	658	452	600	529	428	597	467	516	535	445
8038	HPV HIGH RISK WITH GENOTYPE, TP	79703	3	6	7	6	8	7	3	6	4	1	5	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	79705	0	0	1	0	1	2	0	1	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79706	0	0	0	0	0	0	0	0	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79707	7	8	6	5	8	9	8	13	7	11	4	9
8038	HPV HIGH RISK WITH GENOTYPE, TP	79731	1	0	0	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79761	209	149	283	188	241	234	203	253	217	244	270	221
8038	HPV HIGH RISK WITH GENOTYPE, TP	79762	0	0	1	0	0	0	0	1	2	1	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	79763	0	0	0	0	0	1	0	2	6	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79765	3	4	1	1	2	2	1	3	3	2	6	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	79778	0	0	0	1	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79782	4	5	3	6	5	6	0	1	0	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79901	0	0	0	2	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79902	1	0	0	0	1	4	3	1	2	1	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	79904	0	0	0	0	0	0	0	0	1	1	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79907	0	5	2	7	3	2	3	8	11	6	13	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	79912	0	2	0	2	12	9	8	6	1	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	79925	0	0	0	1	1	0	2	7	6	10	10	5
8038	HPV HIGH RISK WITH GENOTYPE, TP	79927	0	0	0	0	0	0	0	0	0	0	0	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	79928	0	0	0	0	0	1	0	0	2	1	2	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79935	0	0	0	0	0	0	0	0	0	0	1	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	79936	52	52	60	71	57	63	47	82	39	61	63	44
8038	HPV HIGH RISK WITH GENOTYPE, TP	88005	0	0	0	3	2	0	1	0	0	0	0	14
8038	HPV HIGH RISK WITH GENOTYPE, TP	88011	0	3	1	3	6	3	2	3	1	8	6	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	89012	2	1	3	2	1	2	0	1	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	89014	0	2	0	0	0	0	1	0	0	1	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	89015	5	3	3	4	2	2	3	2	3	3	4	8
8038	HPV HIGH RISK WITH GENOTYPE, TP	89030	58	63	91	71	64	65	53	68	83	63	89	81
8038	HPV HIGH RISK WITH GENOTYPE, TP	89052	57	65	54	26	62	70	37	44	47	60	40	51
8038	HPV HIGH RISK WITH GENOTYPE, TP	89074	24	23	29	27	26	23	23	29	20	20	18	11
8038	HPV HIGH RISK WITH GENOTYPE, TP	89101	6	0	0	0	0	1	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	89102	31	28	51	32	38	35	45	33	41	48	32	27
8038	HPV HIGH RISK WITH GENOTYPE, TP	89103	3	0	2	0	0	0	0	1	1	1	1	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	89104	19	32	36	15	21	15	4	13	13	18	13	14
8038	HPV HIGH RISK WITH GENOTYPE, TP	89106	20	18	50	20	23	24	37	44	49	74	56	55
8038	HPV HIGH RISK WITH GENOTYPE, TP	89107	21	50	54	56	17	26	21	30	29	22	19	14
8038	HPV HIGH RISK WITH GENOTYPE, TP	89108	0	0	0	1	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	89109	28	31	40	29	38	27	37	38	32	35	27	21
8038	HPV HIGH RISK WITH GENOTYPE, TP	89110	2	7	9	8	7	8	12	10	14	9	12	15
8038	HPV HIGH RISK WITH GENOTYPE, TP	89113	13	11	7	9	22	12	19	16	14	19	12	15
8038	HPV HIGH RISK WITH GENOTYPE, TP	89117	12	18	27	16	17	19	19	19	9	8	7	7
8038	HPV HIGH RISK WITH GENOTYPE, TP	89118	13	6	9	5	7	5	3	1	0	12	7	13
8038	HPV HIGH RISK WITH GENOTYPE, TP	89119	6	7	8	5	28	17	19	31	12	13	10	17
8038	HPV HIGH RISK WITH GENOTYPE, TP	89120	0	0	4	0	0	0	0	0	0	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	89121	8	1	6	4	5	4	1	6	2	2	4	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	89123	30	31	46	23	27	36	25	34	26	37	33	34
8038	HPV HIGH RISK WITH GENOTYPE, TP	89128	4	9	13	5	8	10	7	8	10	7	14	26
8038	HPV HIGH RISK WITH GENOTYPE, TP	89130	0	0	4	0	0	1	2	1	1	0	0	0
8038	HPV HIGH RISK WITH GENOTYPE, TP	89139	0	0	0	0	0	0	0	1	0	1	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	89144	9	13	17	15	25	21	13	21	20	20	16	21
8038	HPV HIGH RISK WITH GENOTYPE, TP	89145	17	10	8	10	4	10	5	17	7	11	5	2
8038	HPV HIGH RISK WITH GENOTYPE, TP	89146	0	7	3	3	1	6	2	2	2	1	6	4
8038	HPV HIGH RISK WITH GENOTYPE, TP	89147	0	0	0	0	0	0	1	0	0	0	0	1
8038	HPV HIGH RISK WITH GENOTYPE, TP	89148	48	39	55	36	39	45	24	42	24	30	30	33
8038	HPV HIGH RISK WITH GENOTYPE, TP	89149	0	3	7	2	3	7	4	4	2	7	11	14
8038	HPV HIGH RISK WITH GENOTYPE, TP	89169	1	5	5	2	4	3	1	7	4	14	5	11
